역명,어린이_해당역,일반_해당역,어린이_전체,일반_전체,z통계량,p값,어린이비율,일반비율,어린이_더많음,유의미
하남시청(덕풍·신장),14,182,267473,3676074,0.200617152796374,0.8409979447549064,5.234173168880597e-05,4.9509340671596926e-05,True,False
서대문,610,8453,267473,3676074,-0.19666993378321304,0.8440858399086776,0.0022806040235836887,0.002299464047785763,False,False
방배,79,1062,267473,3676074,0.18971528351444056,0.8495322438003952,0.00029535691452969084,0.00028889516369909855,True,False
암사역사공원,2,24,267473,3676074,0.18448851526801752,0.853630236012896,7.477390241257996e-06,6.528704264386408e-06,True,False
홍대입구,19576,268759,267473,3676074,0.15030426156452897,0.880524570944187,0.07318869568143327,0.07311033455800944,True,False
금호,39,549,267473,3676074,-0.14456570361458604,0.8850537772628202,0.0001458091097045309,0.00014934411004783907,False,False
마천,9,118,267473,3676074,0.13627956346405315,0.8916002791409412,3.3648256085660985e-05,3.2099462633233174e-05,True,False
경찰병원,10,133,267473,3676074,0.10009137147418605,0.9202717854985578,3.738695120628998e-05,3.617990279847468e-05,True,False
행당,35,473,267473,3676074,0.09611035766890196,0.9234329251613069,0.00013085432922201493,0.00012866987987728213,True,False
양재(서초구청),492,6737,267473,3676074,0.07910145034542754,0.9369519299211944,0.001839437999349467,0.0018326616928821347,True,False
양천구청,9,121,267473,3676074,0.06372311289289402,0.9491907007186466,3.3648256085660985e-05,3.291555066628147e-05,True,False
동묘앞,1625,22370,267473,3676074,-0.06367534229694637,0.9492287388895928,0.006075379571022122,0.006085296433096831,False,False
굽은다리(강동구민회관앞),15,203,267473,3676074,0.05765552487350426,0.9540230207375633,5.608042680943497e-05,5.5221956902935035e-05,True,False
미아사거리,74,1018,267473,3676074,-0.007875903550337907,0.9937160031207845,0.00027666343892654584,0.00027692587254772344,False,False
